doses_admin_daily,7_day_avg,date
24839.0,11225.42857142857,2021-03-08
6947.0,11395.57142857143,2021-03-09
0.0,11430.57142857143,2021-03-10
8314.0,13248.57142857143,2021-03-11
10431.0,9700.142857142857,2021-03-12
14540.0,10062.714285714286,2021-03-13
27669.0,10979.857142857143,2021-03-14
0.0,9891.857142857143,2021-03-15
9485.0,11218.857142857143,2021-03-16
6420.0,11505.42857142857,2021-03-17
698.0,10309.57142857143,2021-03-18
19720.0,12776.0,2021-03-19
16546.0,12968.285714285714,2021-03-20
19298.0,12979.0,2021-03-21
17265.0,14230.285714285714,2021-03-22
10831.0,13178.57142857143,2021-03-23
6495.0,13120.57142857143,2021-03-24
9457.0,12647.857142857143,2021-03-25
12358.0,12633.714285714286,2021-03-26
16140.0,12357.714285714286,2021-03-27
15989.0,12001.57142857143,2021-03-28
17166.0,12282.142857142857,2021-03-29
8899.0,12565.142857142857,2021-03-30
4002.0,12527.0,2021-03-31
11421.0,12715.857142857143,2021-04-01
14339.0,12739.857142857143,2021-04-02
15873.0,12816.0,2021-04-03
17311.0,12553.285714285714,2021-04-04
17334.0,12809.42857142857,2021-04-05
9432.0,15217.0,2021-04-06
2163.0,15326.57142857143,2021-04-07
13214.0,15727.714285714286,2021-04-08
31192.0,14736.142857142857,2021-04-09
16640.0,14049.285714285714,2021-04-10
20119.0,12634.285714285714,2021-04-11
10393.0,12448.857142857143,2021-04-12
4624.0,10162.714285714286,2021-04-13
-7742.0,9893.714285714286,2021-04-14
11916.0,9230.0,2021-04-15
15189.0,8699.857142857143,2021-04-16
14757.0,8552.857142857143,2021-04-17
15473.0,10991.285714285714,2021-04-18
6682.0,10711.857142857143,2021-04-19
3595.0,10436.0,2021-04-20
9327.0,10070.42857142857,2021-04-21
9960.0,9814.857142857143,2021-04-22
13258.0,9644.57142857143,2021-04-23
12198.0,9453.714285714286,2021-04-24
13684.0,9252.857142857143,2021-04-25
5490.0,8969.57142857143,2021-04-26
2259.0,8449.714285714286,2021-04-27
7921.0,8225.57142857143,2021-04-28
7977.0,7948.0,2021-04-29
9619.0,7516.571428571428,2021-04-30
10629.0,7193.857142857143,2021-05-01
11741.0,7094.285714285715,2021-05-02
2470.0,7105.571428571428,2021-05-03
0.0,6936.571428571428,2021-05-04
7224.0,6436.0,2021-05-05
8056.0,4778.857142857143,2021-05-06
8436.0,4431.142857142857,2021-05-07
7125.0,6968.714285714285,2021-05-08
141.0,6603.571428571428,2021-05-09
36.0,6194.571428571428,2021-05-10
17763.0,5958.571428571428,2021-05-11
4668.0,5741.571428571428,2021-05-12
5193.0,6713.571428571428,2021-05-13
6784.0,7071.0,2021-05-14
5606.0,4720.857142857143,2021-05-15
6945.0,4764.142857142857,2021-05-16
2538.0,4796.285714285715,2021-05-17
1312.0,4530.0,2021-05-18
4971.0,4789.142857142857,2021-05-19
5418.0,4650.571428571428,2021-05-20
4920.0,4706.571428571428,2021-05-21
7420.0,4738.714285714285,2021-05-22
5975.0,4535.142857142857,2021-05-23
2930.0,4325.428571428572,2021-05-24
1537.0,4230.714285714285,2021-05-25
3546.0,3839.714285714286,2021-05-26
3950.0,3483.8333333333335,2021-05-27
4257.0,3594.6,2021-05-28
4683.0,4109.0,2021-05-29
