doses_admin_daily,7_day_avg,date
9565.0,8143.428571428572,2021-03-07
16073.0,7037.714285714285,2021-03-08
4427.0,7643.0,2021-03-09
0.0,7563.714285714285,2021-03-10
1832.0,7855.142857142857,2021-03-11
12762.0,5559.0,2021-03-12
8287.0,6970.714285714285,2021-03-13
11605.0,7618.285714285715,2021-03-14
0.0,8463.714285714286,2021-03-15
14309.0,7839.428571428572,2021-03-16
4533.0,7720.142857142857,2021-03-17
7750.0,7511.142857142857,2021-03-18
8392.0,8965.0,2021-03-19
7452.0,7894.428571428572,2021-03-20
10142.0,7246.857142857143,2021-03-21
10177.0,7289.285714285715,2021-03-22
6815.0,7437.714285714285,2021-03-23
0.0,7934.714285714285,2021-03-24
8047.0,7995.857142857143,2021-03-25
9431.0,8060.857142857143,2021-03-26
10931.0,8344.42857142857,2021-03-27
10570.0,9184.285714285714,2021-03-28
10632.0,9467.42857142857,2021-03-29
8800.0,9611.0,2021-03-30
5879.0,9774.57142857143,2021-03-31
10029.0,10083.42857142857,2021-04-01
10436.0,9974.57142857143,2021-04-02
12076.0,9837.714285714286,2021-04-03
12732.0,9374.0,2021-04-04
9870.0,9225.285714285714,2021-04-05
7842.0,10848.714285714286,2021-04-06
2633.0,10791.857142857143,2021-04-07
8988.0,11056.0,2021-04-08
21800.0,10547.42857142857,2021-04-09
11678.0,10207.42857142857,2021-04-10
14581.0,11516.714285714286,2021-04-11
6310.0,12020.285714285714,2021-04-12
5462.0,10834.42857142857,2021-04-13
11798.0,10813.0,2021-04-14
12513.0,10349.285714285714,2021-04-15
13499.0,10669.857142857143,2021-04-16
11528.0,10645.285714285714,2021-04-17
11335.0,10398.42857142857,2021-04-18
8554.0,10114.714285714286,2021-04-19
5290.0,9861.142857142857,2021-04-20
10070.0,9680.57142857143,2021-04-21
10527.0,9808.42857142857,2021-04-22
11724.0,9509.57142857143,2021-04-23
10264.0,9526.285714285714,2021-04-24
12230.0,9579.57142857143,2021-04-25
6462.0,9342.0,2021-04-26
5407.0,9254.42857142857,2021-04-27
10443.0,9472.714285714286,2021-04-28
8864.0,9135.57142857143,2021-04-29
11111.0,8590.714285714286,2021-04-30
11792.0,7818.285714285715,2021-05-01
9870.0,7693.571428571428,2021-05-02
2648.0,6438.714285714285,2021-05-03
0.0,7252.428571428572,2021-05-04
9570.0,6630.428571428572,2021-05-05
80.0,6312.428571428572,2021-05-06
16807.0,6803.857142857143,2021-05-07
7438.0,7642.714285714285,2021-05-08
7644.0,6844.857142857143,2021-05-09
6088.0,7559.428571428572,2021-05-10
5872.0,5870.428571428572,2021-05-11
3985.0,5480.714285714285,2021-05-12
5082.0,5417.285714285715,2021-05-13
4984.0,5250.142857142857,2021-05-14
4710.0,4726.0,2021-05-15
7200.0,4676.0,2021-05-16
4918.0,4279.428571428572,2021-05-17
2203.0,4578.0,2021-05-18
3635.0,5265.142857142857,2021-05-19
2306.0,5361.0,2021-05-20
7074.0,5225.857142857143,2021-05-21
9520.0,5423.857142857143,2021-05-22
7871.0,5401.285714285715,2021-05-23
3972.0,5800.142857142857,2021-05-24
3589.0,6322.142857142857,2021-05-25
3477.0,5926.428571428572,2021-05-26
5098.0,5602.333333333333,2021-05-27
10728.0,5928.4,2021-05-28
6750.0,6513.25,2021-05-29
