doses_admin_daily,7_day_avg,date
239704.0,126218.57142857143,2021-03-07
216470.0,128975.28571428571,2021-03-08
56594.0,145410.2857142857,2021-03-09
0.0,166385.57142857142,2021-03-10
108752.0,202847.0,2021-03-11
261899.0,171922.7142857143,2021-03-12
281280.0,164990.57142857142,2021-03-13
494934.0,176638.2857142857,2021-03-14
0.0,180340.14285714287,2021-03-15
8069.0,170088.42857142858,2021-03-16
81534.0,152970.0,2021-03-17
134665.0,124214.71428571429,2021-03-18
190137.0,154086.0,2021-03-19
161451.0,153562.7142857143,2021-03-20
293647.0,150404.0,2021-03-21
209099.0,152024.7142857143,2021-03-22
4406.0,154330.85714285713,2021-03-23
59423.0,161041.2857142857,2021-03-24
146010.0,150121.7142857143,2021-03-25
206280.0,154874.2857142857,2021-03-26
208424.0,155059.57142857142,2021-03-27
217210.0,164950.14285714287,2021-03-28
242367.0,166657.0,2021-03-29
5703.0,168390.2857142857,2021-03-30
128657.0,168102.7142857143,2021-03-31
157958.0,167914.0,2021-04-01
218413.0,184976.57142857142,2021-04-02
206411.0,184368.7142857143,2021-04-03
215889.0,177187.42857142858,2021-04-04
361805.0,177565.2857142857,2021-04-05
1448.0,226591.2857142857,2021-04-06
78388.0,235956.42857142858,2021-04-07
160603.0,244031.42857142858,2021-04-08
561595.0,216810.0,2021-04-09
271967.0,231597.14285714287,2021-04-10
272414.0,236692.7142857143,2021-04-11
171255.0,249226.42857142858,2021-04-12
104958.0,199990.0,2021-04-13
114057.0,198529.42857142858,2021-04-14
248339.0,212170.0,2021-04-15
216940.0,188071.2857142857,2021-04-16
261743.0,185440.14285714287,2021-04-17
367898.0,192906.2857142857,2021-04-18
2564.0,186583.42857142858,2021-04-19
86540.0,184890.7142857143,2021-04-20
166320.0,174739.7142857143,2021-04-21
204079.0,152192.2857142857,2021-04-22
205091.0,172678.42857142858,2021-04-23
190686.0,173146.7142857143,2021-04-24
210066.0,171188.2857142857,2021-04-25
145967.0,165261.85714285713,2021-04-26
89818.0,156839.42857142858,2021-04-27
152611.0,176482.2857142857,2021-04-28
162594.0,146979.85714285713,2021-04-29
146134.0,136806.0,2021-04-30
328186.0,123974.85714285714,2021-05-01
3549.0,124383.57142857143,2021-05-02
74750.0,125626.28571428571,2021-05-03
0.0,132080.0,2021-05-04
155472.0,109127.42857142857,2021-05-05
171293.0,134197.57142857142,2021-05-06
191310.0,147489.2857142857,2021-05-07
167518.0,161565.2857142857,2021-05-08
179040.0,154214.0,2021-05-09
167792.0,149260.7142857143,2021-05-10
98532.0,138343.2857142857,2021-05-11
104013.0,153406.14285714287,2021-05-12
136620.0,128251.85714285714,2021-05-13
114888.0,118951.85714285714,2021-05-14
272958.0,115067.85714285714,2021-05-15
2960.0,113078.85714285714,2021-05-16
102692.0,115225.57142857143,2021-05-17
71344.0,116480.28571428571,2021-05-18
90090.0,102957.71428571429,2021-05-19
151647.0,115828.28571428571,2021-05-20
123671.0,112228.57142857143,2021-05-21
178300.0,109670.14285714286,2021-05-22
93054.0,107893.85714285714,2021-05-23
77494.0,99722.85714285714,2021-05-24
53435.0,94864.57142857143,2021-05-25
77656.0,81944.14285714286,2021-05-26
94450.0,80092.5,2021-05-27
89663.0,80612.2,2021-05-28
87857.0,87406.5,2021-05-29
