doses_admin_daily,7_day_avg,date
188671.0,84201.85714285714,2021-03-10
113751.0,127499.71428571429,2021-03-11
99129.0,122243.71428571429,2021-03-12
21961.0,135408.7142857143,2021-03-13
432194.0,116652.57142857143,2021-03-14
0.0,121873.0,2021-03-15
92155.0,122077.71428571429,2021-03-16
57378.0,121981.57142857143,2021-03-17
150294.0,63736.0,2021-03-18
100562.0,64096.142857142855,2021-03-19
21288.0,66451.42857142857,2021-03-20
24475.0,115738.28571428571,2021-03-21
2521.0,114127.85714285714,2021-03-22
108642.0,104778.85714285714,2021-03-23
402386.0,129094.85714285714,2021-03-24
139021.0,147640.0,2021-03-25
35119.0,165082.7142857143,2021-03-26
191500.0,163555.57142857142,2021-03-27
154291.0,113826.14285714286,2021-03-28
124620.0,109534.57142857143,2021-03-29
97952.0,125232.85714285714,2021-03-30
54280.0,123993.28571428571,2021-03-31
108980.0,125743.71428571429,2021-04-01
145007.0,124934.14285714286,2021-04-02
182823.0,123338.14285714286,2021-04-03
166544.0,122121.42857142857,2021-04-04
118953.0,108910.57142857143,2021-04-05
86780.0,102700.42857142857,2021-04-06
45763.0,153317.42857142858,2021-04-07
16504.0,144089.42857142858,2021-04-08
101536.0,145314.42857142858,2021-04-09
537142.0,150631.7142857143,2021-04-10
101948.0,162051.0,2021-04-11
127528.0,180757.57142857142,2021-04-12
124001.0,189869.42857142858,2021-04-13
125698.0,133381.85714285713,2021-04-14
147450.0,136864.0,2021-04-15
165319.0,129189.42857142857,2021-04-16
141729.0,125651.0,2021-04-17
126323.0,133481.57142857142,2021-04-18
73806.0,131840.0,2021-04-19
99232.0,141399.2857142857,2021-04-20
180512.0,148488.57142857142,2021-04-21
135959.0,144282.2857142857,2021-04-22
232234.0,145974.42857142858,2021-04-23
191354.0,143685.85714285713,2021-04-24
96879.0,132691.7142857143,2021-04-25
85651.0,132000.7142857143,2021-04-26
83212.0,116013.85714285714,2021-04-27
103553.0,115388.71428571429,2021-04-28
131122.0,109907.57142857143,2021-04-29
120326.0,107660.71428571429,2021-04-30
186978.0,95773.28571428571,2021-05-01
58511.0,104409.28571428571,2021-05-02
69923.0,101946.71428571429,2021-05-03
0.0,100984.71428571429,2021-05-04
164005.0,91294.42857142857,2021-05-05
113884.0,93667.42857142857,2021-05-06
113592.0,91162.0,2021-05-07
119146.0,105588.57142857143,2021-05-08
75122.0,92475.42857142857,2021-05-09
52385.0,92002.14285714286,2021-05-10
100986.0,86329.0,2021-05-11
72213.0,82703.57142857143,2021-05-12
110571.0,86433.0,2021-05-13
73880.0,86750.71428571429,2021-05-14
93768.0,81395.14285714286,2021-05-15
101228.0,87205.0,2021-05-16
54609.0,83322.28571428571,2021-05-17
63497.0,87550.71428571429,2021-05-18
112882.0,87667.42857142857,2021-05-19
83392.0,81930.57142857143,2021-05-20
103479.0,80692.85714285714,2021-05-21
94585.0,77557.28571428571,2021-05-22
61070.0,71671.42857142857,2021-05-23
45945.0,71109.0,2021-05-24
41548.0,66350.57142857143,2021-05-25
71681.0,64407.71428571428,2021-05-26
79455.0,64964.0,2021-05-27
70170.0,68767.8,2021-05-28
80985.0,75572.75,2021-05-29
