doses_admin_daily,7_day_avg,date
60024.0,42509.142857142855,2021-03-08
26082.0,44083.57142857143,2021-03-09
50559.0,45955.57142857143,2021-03-10
41983.0,52787.28571428572,2021-03-11
43878.0,44212.42857142857,2021-03-12
53723.0,42330.28571428572,2021-03-13
93262.0,38016.0,2021-03-14
0.0,38103.28571428572,2021-03-15
12907.0,37569.57142857143,2021-03-16
20359.0,37900.857142857145,2021-03-17
42594.0,33952.142857142855,2021-03-18
40142.0,42841.71428571428,2021-03-19
56042.0,44753.28571428572,2021-03-20
65621.0,46668.42857142857,2021-03-21
62227.0,45393.0,2021-03-22
26288.0,46059.57142857143,2021-03-23
33765.0,45832.28571428572,2021-03-24
33666.0,44675.57142857143,2021-03-25
44808.0,45530.71428571428,2021-03-26
54451.0,46590.28571428572,2021-03-27
57524.0,47840.142857142855,2021-03-28
68213.0,49593.857142857145,2021-03-29
33705.0,51018.71428571428,2021-03-30
42514.0,51518.71428571428,2021-03-31
45942.0,53894.57142857143,2021-04-01
54782.0,55017.0,2021-04-02
57951.0,53843.57142857143,2021-04-03
74155.0,53228.28571428572,2021-04-04
76070.0,55429.57142857143,2021-04-05
25491.0,62674.142857142855,2021-04-06
38207.0,66030.28571428571,2021-04-07
61351.0,65444.57142857143,2021-04-08
105494.0,64773.142857142855,2021-04-09
81444.0,69188.85714285714,2021-04-10
70055.0,72839.57142857143,2021-04-11
71370.0,72044.0,2021-04-12
56401.0,65974.42857142857,2021-04-13
63762.0,64067.42857142857,2021-04-14
55782.0,64895.142857142855,2021-04-15
63007.0,62679.71428571428,2021-04-16
68095.0,60972.71428571428,2021-04-17
75849.0,59197.28571428572,2021-04-18
55862.0,60061.0,2021-04-19
44452.0,60259.857142857145,2021-04-20
51334.0,51089.142857142855,2021-04-21
61828.0,60028.0,2021-04-22
64399.0,56377.71428571428,2021-04-23
3900.0,55429.857142857145,2021-04-24
138421.0,54539.857142857145,2021-04-25
30310.0,54929.57142857143,2021-04-26
37817.0,53491.28571428572,2021-04-27
45104.0,62007.142857142855,2021-04-28
64556.0,48341.71428571428,2021-04-29
54331.0,47140.142857142855,2021-04-30
63511.0,41737.71428571428,2021-05-01
42763.0,46552.142857142855,2021-05-02
21899.0,46177.28571428572,2021-05-03
0.0,46468.142857142855,2021-05-04
78805.0,44615.28571428572,2021-05-05
61932.0,47402.57142857143,2021-05-06
56367.0,50380.857142857145,2021-05-07
50541.0,55439.57142857143,2021-05-08
62274.0,47851.857142857145,2021-05-09
42747.0,43329.142857142855,2021-05-10
35411.0,42427.42857142857,2021-05-11
25691.0,41544.71428571428,2021-05-12
30273.0,40680.57142857143,2021-05-13
50055.0,37736.857142857145,2021-05-14
44362.0,35808.71428571428,2021-05-15
56225.0,38053.142857142855,2021-05-16
22141.0,38614.42857142857,2021-05-17
21914.0,31739.85714285714,2021-05-18
41402.0,39734.142857142855,2021-05-19
34202.0,36319.57142857143,2021-05-20
1933.0,53902.42857142857,2021-05-21
100322.0,55170.42857142857,2021-05-22
32323.0,54717.0,2021-05-23
145221.0,53620.42857142857,2021-05-24
30790.0,57302.42857142857,2021-05-25
38228.0,46906.57142857143,2021-05-26
26526.0,49337.166666666664,2021-05-27
27707.0,30160.4,2021-05-28
27551.0,30003.0,2021-05-29
