doses_admin_daily,7_day_avg,date
16136.0,22710.428571428572,2021-03-08
0.0,24629.85714285714,2021-03-09
25534.0,24246.714285714286,2021-03-10
25854.0,26020.428571428572,2021-03-11
39574.0,23715.285714285714,2021-03-12
32521.0,23968.0,2021-03-13
42524.0,22760.14285714286,2021-03-14
0.0,23103.714285714286,2021-03-15
1769.0,21424.714285714286,2021-03-16
17079.0,21375.714285714286,2021-03-17
28259.0,19105.285714285714,2021-03-18
27821.0,21300.285714285714,2021-03-19
32178.0,21418.714285714286,2021-03-20
26631.0,22487.714285714286,2021-03-21
15365.0,22518.428571428572,2021-03-22
2598.0,22405.714285714286,2021-03-23
24562.0,22102.14285714286,2021-03-24
28474.0,22328.714285714286,2021-03-25
27032.0,22308.14285714286,2021-03-26
30053.0,22407.0,2021-03-27
28217.0,22414.0,2021-03-28
15221.0,23072.85714285714,2021-03-29
3290.0,26060.14285714286,2021-03-30
24611.0,27830.714285714286,2021-03-31
33086.0,28722.571428571428,2021-04-01
47943.0,28734.285714285714,2021-04-02
42447.0,28614.14285714286,2021-04-03
34460.0,29677.714285714286,2021-04-04
15303.0,30558.428571428572,2021-04-05
2449.0,29076.571428571428,2021-04-06
32056.0,27710.85714285714,2021-04-07
39251.0,25549.14285714286,2021-04-08
37570.0,24068.285714285714,2021-04-09
32887.0,28004.285714285714,2021-04-10
19328.0,27745.285714285714,2021-04-11
4937.0,27934.85714285714,2021-04-12
30001.0,28801.428571428572,2021-04-13
30243.0,28076.0,2021-04-14
40578.0,27780.85714285714,2021-04-15
43636.0,30033.428571428572,2021-04-16
27809.0,25747.571428571428,2021-04-17
17262.0,26092.571428571428,2021-04-18
20705.0,25210.285714285714,2021-04-19
0.0,23193.571428571428,2021-04-20
32658.0,22155.0,2021-04-21
34402.0,20252.428571428572,2021-04-22
29519.0,19297.285714285714,2021-04-23
20539.0,22141.285714285714,2021-04-24
3944.0,21006.14285714286,2021-04-25
14019.0,19933.714285714286,2021-04-26
19908.0,18851.714285714286,2021-04-27
24712.0,18898.571428571428,2021-04-28
26895.0,19272.428571428572,2021-04-29
21945.0,18791.714285714286,2021-04-30
20867.0,15947.714285714286,2021-05-01
6561.0,18206.85714285714,2021-05-02
10654.0,16904.428571428572,2021-05-03
0.0,16358.285714285714,2021-05-04
40526.0,16666.14285714286,2021-05-05
17778.0,18976.0,2021-05-06
18122.0,18715.714285714286,2021-05-07
23022.0,22451.571428571428,2021-05-08
22730.0,16688.285714285714,2021-05-09
8832.0,17759.428571428572,2021-05-10
26151.0,17393.0,2021-05-11
183.0,15703.857142857143,2021-05-12
25276.0,14402.0,2021-05-13
15557.0,13639.142857142857,2021-05-14
11198.0,14116.42857142857,2021-05-15
13617.0,15893.285714285714,2021-05-16
3492.0,15186.285714285714,2021-05-17
29492.0,15407.0,2021-05-18
12621.0,17141.714285714286,2021-05-19
20327.0,15223.42857142857,2021-05-20
17102.0,15168.285714285714,2021-05-21
23341.0,14814.57142857143,2021-05-22
189.0,15490.57142857143,2021-05-23
3106.0,12597.714285714286,2021-05-24
27016.0,11224.42857142857,2021-05-25
17353.0,9739.142857142857,2021-05-26
77.0,11330.833333333334,2021-05-27
7489.0,12975.8,2021-05-28
12944.0,9465.75,2021-05-29
