doses_admin_daily,7_day_avg,date
10195.0,6312.571428571428,2021-03-06
8382.0,6343.142857142857,2021-03-07
3313.0,6399.857142857143,2021-03-08
491.0,6376.285714285715,2021-03-09
5296.0,6584.285714285715,2021-03-10
7505.0,7158.0,2021-03-11
9452.0,7461.857142857143,2021-03-12
11651.0,7592.571428571428,2021-03-13
12398.0,7561.142857142857,2021-03-14
5440.0,7632.857142857143,2021-03-15
1406.0,7770.714285714285,2021-03-16
5076.0,7684.428571428572,2021-03-17
8007.0,7391.571428571428,2021-03-18
10417.0,7081.571428571428,2021-03-19
11047.0,7015.857142857143,2021-03-20
10348.0,7329.0,2021-03-21
3270.0,7449.714285714285,2021-03-22
946.0,7666.285714285715,2021-03-23
7268.0,8172.285714285715,2021-03-24
8852.0,8244.285714285714,2021-03-25
11933.0,8567.142857142857,2021-03-26
14589.0,8643.285714285714,2021-03-27
10852.0,8615.857142857143,2021-03-28
5530.0,8562.714285714286,2021-03-29
1479.0,8333.857142857143,2021-03-30
7076.0,8319.0,2021-03-31
8480.0,8199.857142857143,2021-04-01
10331.0,7912.142857142857,2021-04-02
14485.0,7811.571428571428,2021-04-03
10018.0,7690.428571428572,2021-04-04
3516.0,7883.142857142857,2021-04-05
775.0,7960.857142857143,2021-04-06
6228.0,7761.0,2021-04-07
9829.0,7788.0,2021-04-08
10875.0,7782.857142857143,2021-04-09
13086.0,7829.428571428572,2021-04-10
10207.0,7642.285714285715,2021-04-11
3480.0,7354.285714285715,2021-04-12
1101.0,6959.857142857143,2021-04-13
4918.0,6213.857142857143,2021-04-14
7813.0,5887.857142857143,2021-04-15
8114.0,5851.142857142857,2021-04-16
7864.0,5826.714285714285,2021-04-17
7925.0,5687.714285714285,2021-04-18
3223.0,5552.142857142857,2021-04-19
930.0,5842.0,2021-04-20
3945.0,5939.0,2021-04-21
6864.0,5888.142857142857,2021-04-22
10143.0,5879.571428571428,2021-04-23
8543.0,5866.714285714285,2021-04-24
7569.0,5901.714285714285,2021-04-25
3163.0,5899.428571428572,2021-04-26
840.0,5490.857142857143,2021-04-27
4190.0,5923.285714285715,2021-04-28
6848.0,4912.857142857143,2021-04-29
7283.0,4493.285714285715,2021-04-30
11570.0,4373.285714285715,2021-05-01
496.0,4448.571428571428,2021-05-02
226.0,4059.0,2021-05-03
0.0,3613.5714285714284,2021-05-04
4717.0,2942.0,2021-05-05
4121.0,2962.1428571428573,2021-05-06
4165.0,2956.285714285714,2021-05-07
6869.0,3369.5714285714284,2021-05-08
637.0,2898.0,2021-05-09
185.0,2726.1428571428573,2021-05-10
2893.0,2532.0,2021-05-11
1416.0,2487.1428571428573,2021-05-12
2918.0,2483.1428571428573,2021-05-13
2806.0,2500.5714285714284,2021-05-14
6555.0,2392.285714285714,2021-05-15
609.0,2442.1428571428573,2021-05-16
307.0,2474.4285714285716,2021-05-17
2135.0,2409.5714285714284,2021-05-18
1765.0,2226.285714285714,2021-05-19
3144.0,2197.285714285714,2021-05-20
2352.0,2183.285714285714,2021-05-21
5272.0,2132.0,2021-05-22
406.0,2099.5714285714284,2021-05-23
209.0,1942.857142857143,2021-05-24
1776.0,1929.142857142857,2021-05-25
1538.0,1488.5714285714287,2021-05-26
2047.0,1669.0,2021-05-27
2256.0,1961.0,2021-05-28
2188.0,2007.25,2021-05-29
